,feature,siren_present
37_002101.wav,"[-312.3788757324219, 107.69371795654297, -15.67066764831543, 35.98013687133789, 2.316533088684082, 21.11090660095215, 4.03360652923584, 13.237116813659668, -11.40032958984375, 9.048940658569336, -3.9867520332336426, 4.619656085968018, 2.472576141357422, -0.9270302057266235]",false
37_002115.wav,"[-372.4984130859375, 99.93687438964844, 12.730864524841309, 43.903602600097656, -0.5473202466964722, 26.844545364379883, -1.135959267616272, 14.283499717712402, -2.9870073795318604, 14.312283515930176, -1.801780104637146, 12.90566635131836, 3.913957357406616, 1.7138619422912598]",false
37_002119.wav,"[-325.488037109375, 148.56629943847656, -15.14521312713623, 36.72647476196289, -0.11122141033411026, 16.717161178588867, 2.4384377002716064, 14.625626564025879, -4.392367362976074, 8.709099769592285, -3.0852372646331787, 5.3038835525512695, 2.55477237701416, 0.08299829065799713]",false
37_002121.wav,"[-309.555419921875, 120.90644073486328, -38.52707290649414, 32.578941345214844, 8.324243545532227, 11.544636726379395, 5.4101715087890625, 22.536346435546875, -3.2382137775421143, 17.137157440185547, 5.717127323150635, 8.3052396774292, 6.124768257141113, 1.8609120845794678]",false
37_002137.wav,"[-335.51849365234375, 112.43877410888672, -8.610820770263672, 43.142303466796875, -5.518190860748291, 23.038087844848633, 1.8114219903945923, 16.825597763061523, -2.6739213466644287, 9.824249267578125, 5.36848783493042, 8.097603797912598, 3.1056394577026367, 4.772907257080078]",false
37_002149.wav,"[-388.6169738769531, 130.02175903320312, 3.936522960662842, 42.329383850097656, 4.19132137298584, 20.73448371887207, 4.481307506561279, 13.572589874267578, -0.18865501880645752, 17.07651138305664, 2.0903422832489014, 7.711853981018066, 3.742377996444702, 1.4599196910858154]",false
37_002173.wav,"[-304.5320739746094, 115.6161880493164, -29.957195281982422, 38.82848358154297, 4.6426262855529785, 20.529067993164062, 2.2497470378875732, 13.06605052947998, -8.15060806274414, 15.19832706451416, 3.404811143875122, 6.612790107727051, 3.030695915222168, 4.310452461242676]",false
37_002188.wav,"[-409.722412109375, 105.26945495605469, 3.498093843460083, 38.623558044433594, 2.237527847290039, 22.244897842407227, 5.072271823883057, 21.75520133972168, -2.1880362033843994, 21.770166397094727, -2.816587448120117, 17.391956329345703, 2.1354589462280273, 8.407113075256348]",false
37_002213.wav,"[-167.60726928710938, 62.977210998535156, -31.674179077148438, 35.62687683105469, -9.846179962158203, 0.8862666487693787, 2.0493392944335938, 2.906764268875122, -11.038538932800293, 12.027213096618652, -2.600830078125, 4.866419315338135, 8.42169189453125, -0.8260442018508911]",false
37_002222.wav,"[-399.28619384765625, 113.7358627319336, 8.659253120422363, 35.125877380371094, 5.14320182800293, 17.07219696044922, 5.576898097991943, 21.161230087280273, 2.6910572052001953, 15.5635347366333, 3.1307554244995117, 6.373643398284912, 7.617675304412842, -1.828237771987915]",false
37_002244.wav,"[-447.9089050292969, 123.7548828125, 14.37662124633789, 38.67401123046875, 6.2762770652771, 16.20917320251465, 5.818894863128662, 13.931339263916016, 1.4321368932724, 15.27953052520752, 4.103131294250488, 9.350828170776367, 8.123286247253418, 1.8826854228973389]",false
37_002278.wav,"[-374.123046875, 98.0485610961914, 14.561676025390625, 43.49361038208008, 5.130659580230713, 17.426511764526367, 4.916382312774658, 18.38106918334961, -5.794621467590332, 15.583549499511719, -2.559727191925049, 10.755908012390137, 2.640979528427124, 2.220945358276367]",false
37_002280.wav,"[-383.8540954589844, 104.19792175292969, -5.67183780670166, 48.89306640625, 4.75688362121582, 14.08436393737793, 7.559003829956055, 18.971298217773438, 1.5321353673934937, 16.98087501525879, 3.0124642848968506, 11.988480567932129, 4.876894950866699, 4.340522289276123]",false
37_002287.wav,"[-403.32830810546875, 151.92813110351562, -12.10984992980957, 40.70457077026367, 3.001962423324585, 20.795917510986328, 10.786699295043945, 13.094781875610352, 0.5726206302642822, 9.945910453796387, 2.6509296894073486, 12.628172874450684, 9.281967163085938, 0.6459749341011047]",false
37_002319.wav,"[-402.08905029296875, 142.46646118164062, -5.710220813751221, 41.12470626831055, 0.5191599726676941, 21.388975143432617, 3.329261541366577, 14.877951622009277, -2.9704904556274414, 10.001569747924805, 1.046210527420044, 7.81658411026001, 4.581528663635254, 1.2159090042114258]",false
37_002329.wav,"[-355.391357421875, 123.3543701171875, -19.955163955688477, 43.44154739379883, 4.854066371917725, 21.297393798828125, 10.609869956970215, 19.20867156982422, -3.383578300476074, 13.483772277832031, 7.364213466644287, 9.477773666381836, 6.190318584442139, 1.743977665901184]",false
37_002365.wav,"[-360.0068664550781, 138.29965209960938, -22.281553268432617, 33.93343734741211, 1.1700263023376465, 14.664002418518066, 0.1515965610742569, 13.98933219909668, -0.7241002321243286, 18.419729232788086, 3.4588589668273926, 5.942338466644287, 4.792521953582764, 3.1315243244171143]",false
37_002377.wav,"[-411.2685852050781, 118.17647552490234, 10.90489387512207, 46.98063278198242, 3.414041519165039, 23.30038833618164, 7.1492180824279785, 18.953989028930664, 1.6697648763656616, 15.351126670837402, 1.6371980905532837, 10.068079948425293, 5.333944797515869, 2.3832240104675293]",false
37_002387.wav,"[-411.5946960449219, 127.80873107910156, -2.6428041458129883, 42.60561752319336, 2.4611334800720215, 18.843799591064453, 3.1704835891723633, 20.004331588745117, 2.228386163711548, 17.07029151916504, 4.631410121917725, 8.366400718688965, 3.1946191787719727, 3.185823917388916]",false
37_002391.wav,"[-321.83197021484375, 131.5556640625, -33.23295211791992, 34.00253677368164, 0.8493232727050781, 11.375576972961426, 0.5504880547523499, 21.160396575927734, -3.242565870285034, 27.06589126586914, 8.62369441986084, 8.523005485534668, 5.399752616882324, -0.6126596331596375]",false
37_002406.wav,"[-270.7030944824219, 67.27454376220703, -14.27252197265625, 54.28600311279297, -6.586793422698975, 16.19399070739746, 4.357069969177246, 24.226993560791016, -9.767053604125977, 16.88979148864746, 4.989381790161133, 9.567778587341309, 9.993463516235352, 3.6613216400146484]",false
37_002420.wav,"[-332.6221008300781, 119.58920288085938, 0.912077784538269, 37.86418914794922, 1.5760570764541626, 19.325037002563477, -1.2959133386611938, 18.59904670715332, -3.4631757736206055, 11.998810768127441, -5.361114501953125, 8.943900108337402, 4.223044395446777, 0.8038673996925354]",false
37_002424.wav,"[-219.7565460205078, 100.22892761230469, -10.659806251525879, 35.139251708984375, 13.26578140258789, 18.198026657104492, 11.867960929870605, 15.94219970703125, -3.2609944343566895, 10.015701293945312, 3.165926933288574, 8.564597129821777, 6.257754802703857, -0.791053056716919]",false
37_002469.wav,"[-406.05859375, 162.01773071289062, -6.819559574127197, 34.8514404296875, 5.8375139236450195, 8.618372917175293, 5.685833930969238, 8.08199691772461, -1.9536405801773071, 12.509407997131348, 0.17006562650203705, 6.765289306640625, 5.554493427276611, 2.629521369934082]",false
37_002505.wav,"[-374.5661926269531, 148.89637756347656, -10.843796730041504, 43.61518859863281, -15.292649269104004, 16.295194625854492, 0.9561798572540283, 12.08818531036377, 0.9003914594650269, 6.720191955566406, 1.4417368173599243, 7.014064311981201, 1.374167799949646, 2.8408970832824707]",false
37_002574.wav,"[-178.88211059570312, 41.0234375, -12.284995079040527, 38.670597076416016, -5.652829647064209, 5.146292209625244, -11.138883590698242, 6.130518913269043, -2.8813464641571045, 10.345202445983887, 2.554270029067993, 7.330390453338623, 1.8788288831710815, 2.2486045360565186]",false
37_002620.wav,"[-431.7426452636719, 156.6171112060547, -16.75425910949707, 16.74690818786621, -2.531217098236084, 22.86818504333496, 23.474523544311523, 21.762666702270508, 0.9499332308769226, 9.756988525390625, 5.789965629577637, 11.484951972961426, 6.81804895401001, 0.9737707376480103]",true
37_002681.wav,"[-406.1175231933594, 131.28854370117188, -18.076723098754883, 41.54914474487305, 1.2244762182235718, 15.593852043151855, 15.048760414123535, 21.677688598632812, 0.4179065227508545, 13.732458114624023, 6.155240535736084, 12.99893856048584, 8.626567840576172, -1.3661750555038452]",false
37_002696.wav,"[-384.310546875, 135.36512756347656, -13.466734886169434, 35.675148010253906, 4.421064853668213, 17.361438751220703, 8.605632781982422, 18.425134658813477, 1.3068561553955078, 12.743398666381836, 4.580076217651367, 11.677765846252441, 5.498683929443359, 0.08638504147529602]",false
37_002743.wav,"[-168.82273864746094, 88.93321228027344, -0.09954062849283218, 38.185035705566406, 7.319018363952637, 17.755340576171875, 6.718292713165283, 12.880640983581543, -4.692800998687744, 8.126623153686523, -5.235589504241943, -0.04068610444664955, 4.67588472366333, -1.3711923360824585]",false
37_002870.wav,"[-333.32391357421875, 108.91468048095703, -20.65065574645996, 37.736942291259766, 5.834240913391113, 26.57350730895996, 9.557943344116211, 14.317227363586426, -10.094695091247559, 9.967918395996094, -4.580454349517822, 2.2501654624938965, 4.243901252746582, 1.3001041412353516]",false
37_003059.wav,"[-298.9405212402344, 128.49935913085938, -21.062063217163086, 38.50343322753906, -19.787691116333008, 7.726287364959717, -0.7035537362098694, 12.93449592590332, 1.8659464120864868, 14.958212852478027, -3.436493158340454, 7.63343620300293, 4.704720497131348, 3.647066593170166]",false
37_003076.wav,"[-213.761962890625, 115.95172119140625, -32.518165588378906, 34.10019302368164, 9.645838737487793, 21.31480598449707, 5.146804332733154, 11.450182914733887, -10.817146301269531, 5.92224645614624, -4.062817573547363, 5.950786113739014, -1.390506625175476, -4.084595680236816]",false
37_003099.wav,"[-438.6146545410156, 133.79623413085938, 7.464727401733398, 26.66302490234375, 5.339205741882324, 19.80398941040039, 6.5650129318237305, 17.518999099731445, 3.5689053535461426, 17.08654022216797, 5.217857837677002, 9.611387252807617, 6.849841117858887, 3.369699716567993]",false
37_003218.wav,"[-319.57781982421875, 124.83503723144531, -21.290145874023438, 31.071252822875977, -1.4831286668777466, 19.59383773803711, 9.874349594116211, 22.16608428955078, 2.967318534851074, 1.8135815858840942, -10.30494213104248, -0.16990165412425995, 6.607548713684082, 9.636733055114746]",false
38_000051.wav,"[-457.2476806640625, 149.92657470703125, 0.7120294570922852, 24.7933292388916, 9.188952445983887, 17.33881378173828, 6.323243141174316, 8.925025939941406, -1.3399455547332764, 11.51990032196045, 3.8981733322143555, 2.1470890045166016, 4.330787658691406, 6.346619606018066]",false
38_000108.wav,"[-238.70352172851562, 104.02128601074219, -32.29393768310547, 43.09925079345703, -9.540099143981934, 16.642602920532227, -3.421250820159912, 9.512078285217285, 1.6351091861724854, 18.172374725341797, 1.5014896392822266, 8.114204406738281, 2.8918724060058594, 5.888821601867676]",false
38_000161.wav,"[-253.5581817626953, 101.9118423461914, -6.25206995010376, 46.0756721496582, 6.8330512046813965, 20.39039421081543, 13.548327445983887, 8.716840744018555, -7.804724216461182, 14.785414695739746, 0.8673531413078308, 1.9865301847457886, 2.199599027633667, 3.6461575031280518]",false
38_000170.wav,"[-253.4093475341797, 53.28699493408203, 3.0339741706848145, 26.58106231689453, 20.4753360748291, 17.236465454101562, 6.883808135986328, 10.091996192932129, 5.415933609008789, 13.584040641784668, 2.0534541606903076, 7.705937385559082, 8.470377922058105, 5.499959945678711]",false
38_000206.wav,"[-429.89642333984375, 158.03271484375, -13.663528442382812, 28.77753448486328, 3.9568145275115967, 12.362070083618164, 11.71371841430664, 12.833252906799316, 2.9592199325561523, 16.321165084838867, 2.8353943824768066, 9.331344604492188, 6.496091842651367, 3.0499024391174316]",false
38_000267.wav,"[-452.43731689453125, 150.6173553466797, -7.241781234741211, 29.694250106811523, 14.271230697631836, 11.606865882873535, 7.9725847244262695, 8.601529121398926, 1.4212387800216675, 13.590651512145996, 3.8781189918518066, 8.914430618286133, 10.046086311340332, 2.050187110900879]",false
38_000322.wav,"[-280.4638977050781, 116.90046691894531, -46.247344970703125, -13.670571327209473, -7.1260881423950195, 21.544918060302734, 44.61827850341797, 19.236419677734375, -7.528427600860596, 0.6426658034324646, 16.825023651123047, 13.821544647216797, -3.5366532802581787, -9.655223846435547]",false
38_000372.wav,"[-300.4383850097656, 108.24276733398438, 6.786977767944336, 45.96243667602539, 5.609262943267822, 11.563424110412598, 7.980656147003174, 15.520718574523926, -0.3809901177883148, 8.720271110534668, 6.2801923751831055, 4.546456813812256, 8.338977813720703, -0.07543979585170746]",false
38_000384.wav,"[-147.71522521972656, 58.47365951538086, 6.587826251983643, 37.842811584472656, 1.0951638221740723, 13.982206344604492, 7.836800575256348, 25.092866897583008, -2.0529465675354004, 3.904526948928833, 3.2920820713043213, 7.432521343231201, 9.384086608886719, 3.1063899993896484]",false
38_000432.wav,"[-410.4498291015625, 150.2271270751953, -15.24287223815918, 28.26386833190918, 7.157866477966309, 7.735670566558838, 6.809265613555908, 10.854813575744629, -6.094770908355713, 7.532116889953613, -3.2210772037506104, 6.426209449768066, 3.1338448524475098, -3.5619966983795166]",false
38_000817.wav,"[-238.70388793945312, 111.69930267333984, -12.688173294067383, 30.32103157043457, -22.89996910095215, 5.210684299468994, -3.793133497238159, 10.982843399047852, 3.869128465652466, 20.995386123657227, 6.225948810577393, 9.437658309936523, 9.091618537902832, 3.156764268875122]",false
38_000943.wav,"[-387.36761474609375, 144.0768280029297, -21.279674530029297, 47.35906982421875, -4.565181255340576, 14.691584587097168, 15.704239845275879, 13.856719017028809, 0.12912200391292572, 15.677005767822266, 1.9933801889419556, 7.925617694854736, 8.166546821594238, -0.3395431339740753]",false
38_000959.wav,"[-402.9341735839844, 158.97572326660156, -9.081933975219727, 35.47962188720703, 2.7025551795959473, 16.17148780822754, 7.0916571617126465, 6.214901447296143, -7.491243839263916, 8.809782981872559, -1.6775511503219604, 4.613444805145264, 2.3456294536590576, 0.8552128672599792]",false
38_000971.wav,"[-169.70370483398438, 72.22613525390625, -1.427547812461853, 37.658077239990234, 12.180127143859863, 21.12425422668457, 13.789438247680664, 32.34546661376953, 7.178176403045654, 7.918646335601807, -4.712950229644775, 8.904862403869629, 13.20718765258789, 0.7704285383224487]",false
38_001067.wav,"[-411.5228271484375, 155.11427307128906, -3.2507846355438232, 36.5197868347168, 5.640437602996826, 13.716354370117188, 7.745106220245361, 9.202906608581543, -2.806955099105835, 7.158821105957031, 1.63997220993042, 5.34334659576416, 6.660249710083008, 1.6677296161651611]",false
38_001072.wav,"[-394.51776123046875, 149.6260223388672, -9.174052238464355, 40.853553771972656, 1.3992823362350464, 17.160146713256836, 6.508048057556152, 7.381224155426025, -0.7013680934906006, 11.548460960388184, -0.30229341983795166, 8.889452934265137, 6.00007438659668, 3.0917232036590576]",false
38_001076.wav,"[-350.97564697265625, 126.33904266357422, -6.921627998352051, 36.73082733154297, 5.459146499633789, 20.6661319732666, 8.170138359069824, 14.611531257629395, -1.7852215766906738, 9.694195747375488, 1.8412522077560425, 9.985036849975586, 6.626298904418945, 3.6048343181610107]",false
38_001137.wav,"[-372.92169189453125, 154.4203338623047, -18.295652389526367, 46.75161361694336, 11.62135124206543, 20.265430450439453, 12.767827033996582, 13.276700973510742, 2.459906816482544, 13.164538383483887, 0.8724296689033508, 7.930497169494629, 7.579532146453857, 3.928128242492676]",false
38_001138.wav,"[-422.888916015625, 140.49461364746094, -3.399120569229126, 30.888957977294922, 8.21978759765625, 21.24995994567871, 7.869330883026123, 15.375983238220215, 0.5053112506866455, 11.654556274414062, 2.9234330654144287, 7.4719390869140625, 8.293874740600586, 1.1494568586349487]",false
38_001328.wav,"[-194.04742431640625, 80.2027816772461, -2.2056164741516113, 53.924285888671875, -7.424003601074219, 10.641141891479492, 0.6353898644447327, 20.23448371887207, -0.1588025540113449, 20.818115234375, 1.2457302808761597, -0.08348200470209122, 11.898996353149414, 2.483818292617798]",false
38_001339.wav,"[-391.3952331542969, 155.6708526611328, -29.580562591552734, 21.882465362548828, 3.358741521835327, 18.16671371459961, 8.109725952148438, 16.67971420288086, 3.691284656524658, 12.54743766784668, 3.0497097969055176, 5.539786338806152, 3.273376226425171, 1.7126786708831787]",false
38_001351.wav,"[-111.73075866699219, 25.139951705932617, -4.780054569244385, 31.66791343688965, 4.126304626464844, 29.082090377807617, -4.923671722412109, 3.856140613555908, 8.553945541381836, 18.9390811920166, -2.3623664379119873, 8.103979110717773, 8.580649375915527, 5.3178019523620605]",false
38_001538.wav,"[-404.8765869140625, 146.61610412597656, -18.369003295898438, 25.745973587036133, 6.79853630065918, 21.21282958984375, 10.359723091125488, 13.315532684326172, 5.370983123779297, 9.654033660888672, 0.900942862033844, 5.431407928466797, 4.823395729064941, 3.59118914604187]",false
38_001560.wav,"[-393.6911315917969, 151.93820190429688, -19.946645736694336, 40.80768585205078, 0.9481221437454224, 21.70008659362793, 13.153387069702148, 8.849522590637207, 1.5204401016235352, 11.359045028686523, 1.8272514343261719, 6.19126558303833, 4.514150142669678, 4.452065467834473]",false
38_001565.wav,"[-234.3221435546875, 117.45890045166016, -10.85787582397461, 29.617549896240234, 14.870779037475586, 16.38282585144043, 5.701602458953857, 8.95750904083252, -0.6499102115631104, 12.463790893554688, -1.540859341621399, 3.1414883136749268, -3.321650743484497, -1.4590801000595093]",false
38_001630.wav,"[-441.60760498046875, 147.80641174316406, -4.829342365264893, 29.450422286987305, 7.442453384399414, 17.389610290527344, 8.77698802947998, 12.463674545288086, 0.8198930621147156, 12.544071197509766, 2.9085206985473633, 4.705313682556152, 3.676913022994995, 2.0445220470428467]",false
38_001650.wav,"[-404.6295166015625, 129.93338012695312, -15.874039649963379, 29.468517303466797, 4.410900115966797, 20.267061233520508, 7.064603328704834, 15.79697036743164, -1.7213020324707031, 13.345685005187988, 0.6584405899047852, 7.391732215881348, 7.186700344085693, 5.08188533782959]",false
38_001656.wav,"[-357.32086181640625, 132.4615478515625, -22.573606491088867, 35.405418395996094, -2.01192045211792, 18.067718505859375, 9.969754219055176, 18.984317779541016, -0.7199941873550415, 6.293923854827881, -1.4625320434570312, 5.143204212188721, 3.537364959716797, 3.5694515705108643]",false
38_001770.wav,"[-397.8061218261719, 144.5115966796875, -19.437707901000977, 13.01552963256836, -11.240645408630371, -5.005741119384766, 7.227016448974609, 28.937923431396484, 26.53357696533203, 27.447996139526367, 9.856167793273926, -1.6902203559875488, -5.778805732727051, -9.098687171936035]",false
38_001873.wav,"[-423.3290710449219, 147.13795471191406, -13.422774314880371, 26.551177978515625, 3.811084270477295, 15.626348495483398, 4.1999335289001465, 9.829507827758789, -2.1538050174713135, 10.482311248779297, -0.9656199812889099, 9.076006889343262, 4.541072845458984, 1.6033236980438232]",false
38_001920.wav,"[-381.3611755371094, 142.9849395751953, -5.241340160369873, 36.775081634521484, 1.7279106378555298, 14.678839683532715, 1.339717149734497, 8.3202543258667, -6.426584243774414, 9.68333911895752, -1.7508111000061035, 8.054272651672363, 4.291440010070801, 1.0316274166107178]",false
38_001962.wav,"[-452.0028991699219, 151.67176818847656, -6.158430099487305, 31.724775314331055, 15.771117210388184, 14.10639476776123, 12.022725105285645, 12.691929817199707, 4.378508567810059, 13.554669380187988, 5.032652378082275, 9.216436386108398, 5.5441718101501465, 2.350484609603882]",false
38_001964.wav,"[-110.84556579589844, 33.12709426879883, -12.811867713928223, 24.831029891967773, -8.035667419433594, 21.724597930908203, -3.679809808731079, 0.4024326503276825, -4.527830123901367, 8.169876098632812, -2.2700374126434326, 6.851068496704102, 3.1572494506835938, 5.513082981109619]",false
38_002051.wav,"[-454.87945556640625, 155.58753967285156, -12.112199783325195, 15.77486801147461, 10.449172973632812, 21.179241180419922, 13.382935523986816, 15.803763389587402, 0.18374453485012054, 10.365548133850098, 1.2500001192092896, 5.064356803894043, 1.0291314125061035, 0.6750227808952332]",true
38_002072.wav,"[-211.95242309570312, 113.15397644042969, -31.215272903442383, 43.719635009765625, -16.086410522460938, 1.2317837476730347, -5.0551252365112305, 11.097596168518066, -1.2883812189102173, 19.866374969482422, 4.323773384094238, 6.342007637023926, 7.198384761810303, 6.776569843292236]",false
38_002100.wav,"[-346.8406677246094, 124.47752380371094, -13.381831169128418, 29.721593856811523, 4.605682849884033, 18.168264389038086, 4.5972185134887695, 13.48755168914795, -1.5301369428634644, 12.111729621887207, 0.9151164293289185, 6.880313396453857, 8.093107223510742, 1.0434104204177856]",false
38_002118.wav,"[-355.750244140625, 155.49742126464844, -57.22789764404297, 2.305680274963379, -7.274085998535156, 30.04279136657715, 38.598731994628906, 26.66994857788086, -9.789774894714355, 5.535726070404053, 15.472246170043945, 13.484762191772461, 1.4684330224990845, -8.53246784210205]",false
38_002304.wav,"[-366.5968933105469, 138.89950561523438, 3.010544776916504, 40.904727935791016, 12.28847599029541, 21.115665435791016, 10.517524719238281, 15.13133716583252, -5.694347858428955, 13.193285942077637, 0.11586590111255646, 11.902828216552734, 2.433433771133423, 3.8393256664276123]",false
38_002322.wav,"[-141.078857421875, 63.43242645263672, 7.820920467376709, 31.905323028564453, 3.1510798931121826, 14.997319221496582, 5.895318031311035, 22.354923248291016, 1.1041849851608276, 6.543942928314209, -3.0973005294799805, 2.981337308883667, 7.273896217346191, 1.320744276046753]",false
38_002384.wav,"[-474.6952819824219, 149.1397247314453, -6.867591381072998, 25.41771125793457, 14.54820728302002, 16.00888442993164, 11.916722297668457, 13.41526985168457, 1.6698909997940063, 15.75298023223877, 4.539046764373779, 7.092439651489258, 7.155230522155762, 5.713275909423828]",false
38_002522.wav,"[-368.86578369140625, 143.1258087158203, -8.546048164367676, 40.645931243896484, 10.8934965133667, 16.66851234436035, 6.513050556182861, 12.02983570098877, 11.782048225402832, 18.71682357788086, 4.78666877746582, 13.919669151306152, 10.153207778930664, 2.5677976608276367]",false
38_002539.wav,"[-303.7251892089844, 93.34920501708984, -22.345630645751953, 27.643869400024414, 6.714080810546875, 24.43593406677246, 8.717514991760254, 19.74823760986328, -4.364227294921875, 12.09405517578125, -2.934816360473633, 3.5134780406951904, 4.028824329376221, 1.045253872871399]",false
38_002544.wav,"[-354.91839599609375, 152.1877899169922, -20.26059341430664, 41.07266616821289, -0.8524738550186157, 21.894062042236328, 10.960872650146484, 5.628780364990234, 1.8741450309753418, 10.861221313476562, -2.008305549621582, 6.225574493408203, 4.972150802612305, 1.204904556274414]",false
38_002588.wav,"[-466.5974426269531, 141.2685089111328, -5.392786979675293, 30.329906463623047, 11.336280822753906, 13.989668846130371, 8.664344787597656, 13.407336235046387, -0.833479106426239, 11.009693145751953, 1.8568743467330933, 7.69823694229126, 5.39008903503418, 2.4119818210601807]",false
38_002606.wav,"[-215.59396362304688, 106.1644287109375, -11.109320640563965, 27.05325698852539, 2.3846206665039062, 19.57448387145996, 11.3983793258667, 28.75350570678711, 6.610077381134033, 10.670476913452148, -6.135655879974365, 7.930215835571289, 11.505233764648438, -3.144052267074585]",false
38_002646.wav,"[-391.6855773925781, 160.09286499023438, -2.5326664447784424, 36.78146743774414, 4.266147613525391, 18.732969284057617, 4.748935699462891, 9.351840019226074, -4.342123508453369, 7.462348937988281, -1.9229867458343506, 5.212798118591309, 4.792701244354248, 2.6618459224700928]",false
38_002710.wav,"[-434.32421875, 151.74911499023438, -11.082545280456543, 39.041168212890625, 5.227550506591797, 16.887361526489258, 17.836484909057617, 9.805869102478027, 3.7429182529449463, 16.680448532104492, 2.8376150131225586, 9.728322982788086, 9.022260665893555, 3.6324462890625]",false
38_002713.wav,"[-397.31787109375, 141.06051635742188, -7.320141315460205, 42.86875534057617, -1.650527834892273, 20.206268310546875, 3.6485235691070557, 5.849447250366211, -4.169985294342041, 8.451744079589844, -1.8097059726715088, 7.427123069763184, 3.686178207397461, 1.8385999202728271]",false
38_002786.wav,"[-456.5234680175781, 141.94891357421875, -6.885863780975342, 30.011281967163086, 13.82844352722168, 16.529388427734375, 9.571560859680176, 12.483795166015625, -0.501235842704773, 12.777254104614258, 4.907756805419922, 9.237236976623535, 7.439752578735352, 2.0508804321289062]",false
38_002817.wav,"[-160.20236206054688, 86.64701080322266, -17.89019203186035, 28.994239807128906, -2.17264723777771, 31.571184158325195, 12.995152473449707, 18.431137084960938, -0.6996172666549683, 4.120564937591553, -4.906862735748291, 10.3349609375, 5.290436267852783, 0.8146018981933594]",false
38_002869.wav,"[-290.3416748046875, 99.90399932861328, 7.0475993156433105, 49.9889030456543, 0.8202961683273315, 11.037698745727539, 6.894567489624023, 14.056965827941895, -4.847792148590088, 15.27491569519043, 3.599689245223999, 7.561002254486084, 8.767427444458008, 6.58504056930542]",false
38_002876.wav,"[-341.04833984375, 116.91029357910156, -21.381614685058594, 32.641170501708984, 4.323029518127441, 22.947738647460938, 4.0608649253845215, 26.96873664855957, -5.050597190856934, 14.88655948638916, -6.891507148742676, 12.776106834411621, 6.886185169219971, -1.3361666202545166]",false
38_002917.wav,"[-423.70062255859375, 140.2495880126953, -12.069493293762207, 34.358821868896484, 6.730014324188232, 19.37222671508789, 10.95843505859375, 9.764365196228027, -2.054992914199829, 15.759103775024414, 1.371315836906433, 8.857565879821777, 7.061765670776367, 4.55169153213501]",false
38_002951.wav,"[-376.2330627441406, 146.20310974121094, -26.157928466796875, 26.914470672607422, 1.6317704916000366, 21.534847259521484, 5.224714756011963, 16.575040817260742, 4.7399115562438965, 14.422011375427246, 0.734707772731781, 7.933314323425293, 6.939445972442627, 4.453550338745117]",false
38_003004.wav,"[-385.96685791015625, 160.62255859375, -18.197887420654297, 30.701255798339844, 7.539074897766113, 19.98801612854004, 8.067049026489258, 14.090938568115234, 0.7938870191574097, 10.319290161132812, -0.22778885066509247, 3.8962321281433105, 4.982476234436035, 0.5957648158073425]",false
38_003008.wav,"[-101.85067749023438, 35.68483352661133, -1.1463758945465088, 27.959367752075195, -9.381519317626953, 21.63277816772461, 1.0940946340560913, 10.495941162109375, -0.41802722215652466, 5.094470500946045, -4.34987211227417, 8.727862358093262, 5.079034805297852, -2.805107831954956]",false
38_003085.wav,"[-433.10589599609375, 159.8529815673828, -5.906763076782227, 36.6900749206543, 9.107556343078613, 15.016060829162598, 10.26760196685791, 9.808568954467773, 0.9350342154502869, 14.839276313781738, 4.657604217529297, 8.899762153625488, 9.635090827941895, 3.065946340560913]",false
38_003087.wav,"[-154.84242248535156, 57.542301177978516, 9.88255786895752, 36.18309020996094, 4.938314437866211, 15.374920845031738, 6.8808674812316895, 25.308000564575195, 4.325438499450684, 6.579838752746582, -1.797124981880188, 6.422580242156982, 13.76624584197998, 2.6593194007873535]",false
38_003122.wav,"[-406.63043212890625, 156.40419006347656, -5.721435546875, 49.00868606567383, 11.876286506652832, 10.672041893005371, 10.33938980102539, 18.030702590942383, 1.6538289785385132, 12.62097454071045, 5.345854759216309, 7.755263805389404, 4.450241565704346, 1.5588243007659912]",false
38_003191.wav,"[-130.01797485351562, 55.873069763183594, 7.358935832977295, 36.50955581665039, -1.2445695400238037, 17.69411277770996, 6.512768268585205, 27.60512924194336, 7.690001010894775, 13.821155548095703, 0.9584852457046509, 9.009448051452637, 15.93196964263916, 4.199554443359375]",false
38_003195.wav,"[-330.2675476074219, 116.07589721679688, -18.822420120239258, 47.41559600830078, 2.3595130443573, 26.80706214904785, 16.76751708984375, 24.186647415161133, -9.202773094177246, -0.7006257176399231, 2.8138678073883057, 5.751742839813232, -2.1655819416046143, 3.1592416763305664]",false
38_003232.wav,"[-398.2748718261719, 121.29312896728516, 4.523086071014404, 35.786800384521484, 11.50511360168457, 19.63372802734375, 15.595459938049316, 12.862661361694336, 6.244429111480713, 14.734968185424805, 5.322340488433838, 9.746957778930664, 10.2582368850708, 2.3446459770202637]",false
39_000184.wav,"[-415.3476867675781, 141.37420654296875, -40.80596160888672, 40.66175079345703, 9.86957836151123, 6.166983127593994, 10.118267059326172, 18.42144203186035, -9.982675552368164, 11.257540702819824, 9.441839218139648, 10.176717758178711, 5.580618858337402, 3.9145166873931885]",false
39_000411.wav,"[-180.62991333007812, 84.2310791015625, -32.12582778930664, 34.92531967163086, -10.103854179382324, 13.34447193145752, 5.003703594207764, 13.182948112487793, -17.150821685791016, 10.692544937133789, 4.330495834350586, -4.294339656829834, 0.8819029331207275, -2.6162009239196777]",false
